location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Salzstraße (West), Münster;2023-03-12 00:00:00 +0100;Sunday;152;1;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-12 01:00:00 +0100;Sunday;143;0;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-12 02:00:00 +0100;Sunday;95;0;cloudy;
Salzstraße (West), Münster;2023-03-12 03:00:00 +0100;Sunday;62;0;cloudy;
Salzstraße (West), Münster;2023-03-12 04:00:00 +0100;Sunday;26;0;cloudy;
Salzstraße (West), Münster;2023-03-12 05:00:00 +0100;Sunday;16;0;cloudy;
Salzstraße (West), Münster;2023-03-12 06:00:00 +0100;Sunday;12;0;cloudy;
Salzstraße (West), Münster;2023-03-12 07:00:00 +0100;Sunday;17;1;cloudy;
Salzstraße (West), Münster;2023-03-12 08:00:00 +0100;Sunday;51;1;cloudy;
Salzstraße (West), Münster;2023-03-12 09:00:00 +0100;Sunday;110;2;rain;
Salzstraße (West), Münster;2023-03-12 10:00:00 +0100;Sunday;120;2;rain;
Salzstraße (West), Münster;2023-03-12 11:00:00 +0100;Sunday;178;2;rain;
Salzstraße (West), Münster;2023-03-12 12:00:00 +0100;Sunday;346;3;rain;
Salzstraße (West), Münster;2023-03-12 13:00:00 +0100;Sunday;444;4;rain;
Salzstraße (West), Münster;2023-03-12 14:00:00 +0100;Sunday;421;5;cloudy;
Salzstraße (West), Münster;2023-03-12 15:00:00 +0100;Sunday;572;7;cloudy;
Salzstraße (West), Münster;2023-03-12 16:00:00 +0100;Sunday;657;9;cloudy;
Salzstraße (West), Münster;2023-03-12 17:00:00 +0100;Sunday;566;9;cloudy;
Salzstraße (West), Münster;2023-03-12 18:00:00 +0100;Sunday;378;9;cloudy;
Salzstraße (West), Münster;2023-03-12 19:00:00 +0100;Sunday;279;8;cloudy;
Salzstraße (West), Münster;2023-03-12 20:00:00 +0100;Sunday;233;8;cloudy;
Salzstraße (West), Münster;2023-03-12 21:00:00 +0100;Sunday;92;8;cloudy;
Salzstraße (West), Münster;2023-03-12 22:00:00 +0100;Sunday;86;9;cloudy;
Salzstraße (West), Münster;2023-03-12 23:00:00 +0100;Sunday;44;9;cloudy;
Salzstraße (West), Münster;2023-03-13 00:00:00 +0100;Monday;10;8;cloudy;
Salzstraße (West), Münster;2023-03-13 01:00:00 +0100;Monday;0;9;cloudy;
Salzstraße (West), Münster;2023-03-13 02:00:00 +0100;Monday;2;9;rain;
Salzstraße (West), Münster;2023-03-13 03:00:00 +0100;Monday;1;9;rain;
Salzstraße (West), Münster;2023-03-13 04:00:00 +0100;Monday;5;9;rain;
Salzstraße (West), Münster;2023-03-13 05:00:00 +0100;Monday;13;10;rain;
Salzstraße (West), Münster;2023-03-13 06:00:00 +0100;Monday;57;10;rain;
Salzstraße (West), Münster;2023-03-13 07:00:00 +0100;Monday;193;11;rain;
Salzstraße (West), Münster;2023-03-13 08:00:00 +0100;Monday;430;12;rain;
Salzstraße (West), Münster;2023-03-13 09:00:00 +0100;Monday;491;12;rain;
Salzstraße (West), Münster;2023-03-13 10:00:00 +0100;Monday;834;12;rain;
Salzstraße (West), Münster;2023-03-13 11:00:00 +0100;Monday;1213;13;wind;
Salzstraße (West), Münster;2023-03-13 12:00:00 +0100;Monday;1580;14;wind;
Salzstraße (West), Münster;2023-03-13 13:00:00 +0100;Monday;1548;15;wind;
